horizon,future_timepoint,distance,delay,t,future_timepoint_numeric
12,2029-04-01,8.332741737365723,1.0,50,2029.25
12,2029-07-01,6.706305980682373,1.0,51,2029.5
12,2029-10-01,5.272744178771973,1.0,52,2029.75
12,2030-01-01,8.412477493286133,1.0,53,2030.0
12,2030-04-01,5.87403678894043,1.0,54,2030.25
12,2030-07-01,7.7213921546936035,1.0,55,2030.5
12,2030-10-01,8.116205215454102,1.0,56,2030.75
12,2031-01-01,6.44378137588501,1.0,57,2031.0
12,2031-04-01,6.621906280517578,1.0,58,2031.25
12,2031-07-01,8.56373119354248,1.0,59,2031.5
12,2031-10-01,11.130145072937012,1.0,60,2031.75
12,2032-01-01,8.958284378051758,1.0,61,2032.0
12,2032-04-01,11.676453590393066,1.0,62,2032.25
12,2032-07-01,5.648719310760498,1.0,63,2032.5
12,2032-10-01,6.078056335449219,1.0,64,2032.75
12,2033-01-01,5.829493999481201,1.0,65,2033.0
12,2033-04-01,6.61271333694458,1.0,66,2033.25
12,2033-07-01,7.684749603271484,1.0,67,2033.5
12,2033-10-01,8.307638168334961,1.0,68,2033.75
12,2034-01-01,4.09529447555542,1.0,69,2034.0
12,2034-04-01,7.555729866027832,1.0,70,2034.25
12,2034-07-01,6.8990888595581055,1.0,71,2034.5
12,2034-10-01,5.07583475112915,1.0,72,2034.75
12,2035-01-01,6.385232448577881,1.0,73,2035.0
12,2035-04-01,9.987332344055176,1.0,74,2035.25
12,2035-07-01,6.1234283447265625,1.0,75,2035.5
12,2035-10-01,6.124504566192627,1.0,76,2035.75
12,2036-01-01,7.255605697631836,1.0,77,2036.0
12,2036-04-01,6.49453592300415,1.0,78,2036.25
12,2036-07-01,7.335695743560791,1.0,79,2036.5
12,2036-10-01,6.248282432556152,1.0,80,2036.75
12,2037-01-01,8.453519821166992,1.0,81,2037.0
12,2037-04-01,7.585809707641602,1.0,82,2037.25
12,2037-07-01,8.886739730834961,1.0,83,2037.5
12,2037-10-01,8.856888771057129,1.0,84,2037.75
12,2038-01-01,4.624985218048096,1.0,85,2038.0
12,2038-04-01,5.415324687957764,1.0,86,2038.25
12,2038-07-01,6.561859130859375,1.0,87,2038.5
12,2038-10-01,7.164226531982422,1.0,88,2038.75
12,2039-01-01,4.751247882843018,1.0,89,2039.0
12,2039-04-01,5.697910785675049,1.0,90,2039.25
12,2039-07-01,5.569638252258301,1.0,91,2039.5
12,2039-10-01,7.7640910148620605,1.0,92,2039.75
12,2040-01-01,8.824313163757324,1.0,93,2040.0
12,2040-04-01,9.487903594970703,1.0,94,2040.25
12,2040-07-01,11.267749786376951,1.0,95,2040.5
12,2040-10-01,9.696252822875977,1.0,96,2040.75
12,2017-10-01,9.750041961669922,3.0,4,2017.75
12,2018-01-01,10.327898979187012,3.0,5,2018.0
12,2018-04-01,6.052541732788086,3.0,6,2018.25
12,2018-07-01,5.857889652252197,3.0,7,2018.5
12,2018-10-01,5.901922702789307,3.0,8,2018.75
12,2019-01-01,6.800226211547852,3.0,9,2019.0
12,2019-04-01,6.750231742858887,3.0,10,2019.25
12,2019-07-01,8.609116554260254,3.0,11,2019.5
12,2019-10-01,11.244765281677246,3.0,12,2019.75
12,2020-01-01,11.398077964782717,3.0,13,2020.0
12,2020-04-01,10.3057861328125,3.0,14,2020.25
12,2020-07-01,12.012869834899902,3.0,15,2020.5
12,2020-10-01,8.945840835571289,3.0,16,2020.75
12,2021-01-01,11.06869411468506,3.0,17,2021.0
12,2021-04-01,8.227275848388672,3.0,18,2021.25
12,2021-07-01,8.25332260131836,3.0,19,2021.5
12,2021-10-01,6.936284065246582,3.0,20,2021.75
12,2022-01-01,7.258997917175293,3.0,21,2022.0
12,2022-04-01,7.952179908752441,3.0,22,2022.25
12,2022-07-01,8.416135787963867,3.0,23,2022.5
12,2022-10-01,8.152381896972656,3.0,24,2022.75
12,2023-01-01,8.084318161010742,3.0,25,2023.0
12,2023-04-01,9.794316291809082,3.0,26,2023.25
12,2023-07-01,10.732967376708984,3.0,27,2023.5
12,2023-10-01,11.435320854187012,3.0,28,2023.75
12,2024-01-01,11.494010925292969,3.0,29,2024.0
12,2024-04-01,6.5107293128967285,3.0,30,2024.25
12,2024-07-01,6.926129817962647,3.0,31,2024.5
12,2024-10-01,9.533905982971191,3.0,32,2024.75
12,2025-01-01,8.1631441116333,3.0,33,2025.0
12,2025-04-01,7.302040100097656,3.0,34,2025.25
12,2025-07-01,9.681753158569336,3.0,35,2025.5
12,2025-10-01,8.789597511291504,3.0,36,2025.75
12,2026-01-01,10.825176239013672,3.0,37,2026.0
12,2026-04-01,10.007410049438477,3.0,38,2026.25
12,2026-07-01,10.321660995483398,3.0,39,2026.5
12,2026-10-01,9.070733070373535,3.0,40,2026.75
12,2027-01-01,7.543243885040283,3.0,41,2027.0
12,2027-04-01,8.451294898986816,3.0,42,2027.25
12,2027-07-01,8.693517684936523,3.0,43,2027.5
12,2027-10-01,8.670125961303711,3.0,44,2027.75
12,2028-01-01,14.385459899902344,3.0,45,2028.0
12,2028-04-01,15.673762321472168,3.0,46,2028.25
12,2028-07-01,7.796504974365234,3.0,47,2028.5
12,2028-10-01,9.265568733215332,3.0,48,2028.75
12,2029-01-01,10.063793182373049,3.0,49,2029.0
12,2029-04-01,10.542323112487791,3.0,50,2029.25
12,2029-07-01,8.925114631652832,3.0,51,2029.5
12,2029-10-01,6.712603569030762,3.0,52,2029.75
12,2030-01-01,6.578449249267578,3.0,53,2030.0
12,2030-04-01,7.909994602203369,3.0,54,2030.25
12,2030-07-01,8.971573829650879,3.0,55,2030.5
12,2030-10-01,9.477129936218262,3.0,56,2030.75
12,2031-01-01,6.914927005767822,3.0,57,2031.0
12,2031-04-01,7.07750940322876,3.0,58,2031.25
12,2031-07-01,7.4472503662109375,3.0,59,2031.5
12,2031-10-01,10.18112564086914,3.0,60,2031.75
12,2032-01-01,11.602190017700195,3.0,61,2032.0
12,2032-04-01,9.52993106842041,3.0,62,2032.25
12,2032-07-01,13.426560401916504,3.0,63,2032.5
12,2032-10-01,6.595888614654541,3.0,64,2032.75
12,2033-01-01,7.214449882507324,3.0,65,2033.0
12,2033-04-01,8.214076042175293,3.0,66,2033.25
12,2033-07-01,9.330801010131836,3.0,67,2033.5
12,2033-10-01,8.065743446350098,3.0,68,2033.75
12,2034-01-01,9.355814933776855,3.0,69,2034.0
12,2034-04-01,5.674730777740479,3.0,70,2034.25
12,2034-07-01,8.74210262298584,3.0,71,2034.5
12,2034-10-01,9.479622840881348,3.0,72,2034.75
12,2035-01-01,5.6483540534973145,3.0,73,2035.0
12,2035-04-01,10.081332206726074,3.0,74,2035.25
12,2035-07-01,5.347474098205566,3.0,75,2035.5
12,2035-10-01,6.158514976501465,3.0,76,2035.75
12,2036-01-01,7.181926727294922,3.0,77,2036.0
12,2036-04-01,8.914151191711426,3.0,78,2036.25
12,2036-07-01,8.538666725158691,3.0,79,2036.5
12,2036-10-01,6.788712501525879,3.0,80,2036.75
12,2037-01-01,7.134397983551025,3.0,81,2037.0
12,2037-04-01,7.269215583801269,3.0,82,2037.25
12,2037-07-01,7.896610260009766,3.0,83,2037.5
12,2037-10-01,9.301398277282717,3.0,84,2037.75
12,2038-01-01,8.761964797973633,3.0,85,2038.0
12,2038-04-01,5.645803451538086,3.0,86,2038.25
12,2038-07-01,5.94158411026001,3.0,87,2038.5
12,2038-10-01,7.022247314453125,3.0,88,2038.75
12,2039-01-01,8.508563041687012,3.0,89,2039.0
12,2039-04-01,5.783749580383301,3.0,90,2039.25
12,2039-07-01,6.418314933776856,3.0,91,2039.5
12,2039-10-01,7.687537670135498,3.0,92,2039.75
12,2040-01-01,8.483465194702148,3.0,93,2040.0
12,2040-04-01,9.357346534729004,3.0,94,2040.25
12,2040-07-01,10.989069938659668,3.0,95,2040.5
12,2040-10-01,11.73408317565918,3.0,96,2040.75
