frequency	projected_frequency	clade_membership	observed_frequency	sample	timepoint	future_timepoint	delta_month	delay_type
0.014672	0.013556647934730316	d96580e	0.0025320000000000004	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.015707	0.005392252181746294	daa21b9	0.0008309999999999999	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.007077	0.009728148245359131	e35a5c1	0.006277	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.054431999999999994	0.029467147722312546	e560d1d	0.010388	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.111251	0.18509221880146012	edbe1b1	0.391404	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.034765	0.0340034522338776	ef09684	0.034906	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.069749	0.06621858895096112	efc20e2	0.009976	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.011595	0.0095299636549505	f17e475	0.026861	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.008354	0.0035187191326274277	f3c8880	0.000219	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.005259	0.002142200843787553	f474a61	0.0018960000000000001	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.015254	0.0087431953366585	f53644d	0.004778	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.995576	0.9941481044464725	f573936	0.999948	simulated_ideal_delay	2031-04-01	2031-07-01	3.0	ideal
0.005546	0.0013668896366217	03a2be8	8.4e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.009396999999999999	0.0083113420194585	0675597	0.0008810000000000001	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.361074	0.5455384016245977	09085c6	0.805805	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.002438	0.002299813377076039	0d2b01d	0.0039049999999999996	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.37231	0.331743544744212	1073eea	0.187651	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.007414	0.0050101141931839	161c88e	2.9e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.005546	0.003284539243176	20fb182	0.000217	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.010102	0.039089633209520594	224d965	0.007682	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.274416	0.2533679483123662	22d5623	0.187367	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.059068999999999997	0.02108613647193681	286184d	0.00035099999999999997	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.027039	0.01245056533449268	2a62051	0.000588	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.009465999999999999	0.0136059626462806	2aabbf8	5.1e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.003393	0.006642016683122	42b121a	5.9e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.020287	0.056424140197997096	4cf1a10	0.034657	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.007904999999999999	0.0004546889062299	50f7db5	5.8e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.000268	0.0013810325665081	5411d6b	0.000789	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.041435	0.03742979962382391	54eb653	0.003371	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.005546	0.0001291982173874	5871c98	0.151686	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.006049	0.007923878770346	6a37cbd	0.002744	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.013916999999999999	0.04369652588412817	739910f	0.021093	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.058315	0.0610433737082841	7bfd930	0.002516	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.006892	0.0117290985922789	8642f80	4.2e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.006049	0.008175785584236	8820bec	2.9e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.01099	0.008339831946420073	8ac3675	0.0014819999999999998	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.040424999999999996	0.02448852742242494	9063a9f	0.000115	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.001649	0.0045045429838943	9c7743d	2.9e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.011514	0.013337358411764096	9cbdf67	0.012622999999999999	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.036511999999999996	0.01398373629338497	a1ceee5	0.000552	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.021414	0.045328694473138004	ae3b33d	0.0052320000000000005	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.402509	0.5704737200092386	aef1ba6	0.807146	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.054895	0.01855610276113719	b667408	0.00035099999999999997	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.008943	0.002395748356812238	b8de2ed	2.9e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.092726	0.04409133056939108	bbd3f9c	0.000875	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.966662	0.9775258856377455	bd82eb3	0.996077	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.039359	0.03674064614099552	c1eff13	0.00038	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.90378	0.9553259069699366	c6dae44	0.995726	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.019856	0.015647606797402437	d22e75d	0.004072	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.006049	0.0080595727760143	d39945d	0.000289	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.014672	0.010425209030620936	d96580e	7e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.007077	0.00697837092590735	e35a5c1	0.0039049999999999996	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.054431999999999994	0.01806166480369029	e560d1d	0.00035099999999999997	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.111251	0.29776846726683287	edbe1b1	0.7722789999999999	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.034765	0.03883171843455191	ef09684	0.004036	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.069749	0.06642313129750232	efc20e2	0.000255	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.011595	0.007072406603113242	f17e475	0.002227	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.005259	0.0010556716921355511	f474a61	5.4e-05	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.015254	0.0073661536895714	f53644d	0.000217	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.995576	0.9909965233770365	f573936	0.9999819999999999	simulated_ideal_delay	2031-04-01	2031-10-01	6.0	ideal
0.361074	0.6429426641987575	09085c6	0.937023	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.002438	0.0011209314364887706	0d2b01d	0.00026199999999999997	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.37231	0.28748731941922245	1073eea	0.062694	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.010102	0.05869198646761533	224d965	0.00019899999999999999	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.274416	0.22415778285787197	22d5623	0.062694	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.020287	0.0468929868211982	4cf1a10	0.005438999999999999	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.000268	0.0013056433848754	5411d6b	1.5e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.041435	0.0188552960220821	54eb653	4.9e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.005546	8.212605082261285e-06	5871c98	0.060859	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.006049	0.0037770351924452	6a37cbd	4.6e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.013916999999999999	0.04717205823019609	739910f	0.00464	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.058315	0.033249473924045425	7bfd930	2.5e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.01099	0.008502288634863154	8ac3675	1e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.011514	0.007954884761588881	9cbdf67	0.001089	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.021414	0.0470314797503454	ae3b33d	0.000357	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.402509	0.6571634437550375	aef1ba6	0.937038	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.966662	0.9823050133935093	bd82eb3	0.9997320000000001	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.90378	0.9711172161209024	c6dae44	0.9997320000000001	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.019856	0.007533399301400601	d22e75d	0.000145	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.007077	0.003149869988606009	e35a5c1	0.00026199999999999997	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.111251	0.4647500913622712	edbe1b1	0.932253	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.034765	0.04031541274017359	ef09684	3.5000000000000004e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.011595	0.0033231046313247628	f17e475	1e-05	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.995576	0.9877854520879898	f573936	0.999994	simulated_ideal_delay	2031-04-01	2032-01-01	9.0	ideal
0.361074	0.7490932443012888	09085c6	0.981053	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.37231	0.21473970342655557	1073eea	0.018883	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.274416	0.17454456098350482	22d5623	0.018883	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.020287	0.026378270636537627	4cf1a10	0.000287	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.005546	3.4848386722134417e-07	5871c98	0.018869999999999998	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.013916999999999999	0.033994592386498095	739910f	0.000287	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.011514	0.0031671987606835274	9cbdf67	1.3e-05	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.402509	0.7558662264759198	aef1ba6	0.981053	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.966662	0.9854317970175318	bd82eb3	0.999936	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.90378	0.9809049737583976	c6dae44	0.999936	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.111251	0.6468154008820424	edbe1b1	0.980766	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.995576	0.9869782189200454	f573936	0.999936	simulated_ideal_delay	2031-04-01	2032-04-01	12.0	ideal
0.003123	0.0005490105574229	03a2be8	8.4e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.018532	0.0120137615802867	0675597	0.0008810000000000001	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.571905	0.6332214573772973	09085c6	0.805805	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.003551	0.000733632785107368	0d2b01d	0.0039049999999999996	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.361042	0.3444916980385507	1073eea	0.187651	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.002337	0.0029173553192789	161c88e	2.9e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.018275	0.0491717906838613	1b3dca7	0.026887	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.004468	0.0030174447631803004	20fb182	0.000217	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.002337	0.0002932638152917418	2229c6c	2.9e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.028232	0.01817569053776622	224d965	0.007682	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.342799	0.3385596500250362	22d5623	0.187367	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.015972	0.003301434075377597	286184d	0.00035099999999999997	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.010001	0.004361247507322672	2a62051	0.000588	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.004178	0.0050904715379307	2aabbf8	5.1e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.004889	0.0028120521764067	3316972	0.001006	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.112291	0.3707409508549032	3dbe8a7	0.69036	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.002653	0.0008366772276340571	42b121a	5.9e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.041117	0.0229712983043528	4cf1a10	0.034657	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.003548	0.0007759701420901355	50f7db5	5.8e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.005938	0.0007054571587455	5411d6b	0.000789	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.046925	0.02978777773528031	54eb653	0.003371	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.162786	0.24781384003295803	5871c98	0.151686	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.010316	0.002711685278927716	6a37cbd	0.002744	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.005645	1.8496473389784643e-06	6d9663e	0.001416	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.051361	0.03659220071539971	739910f	0.021093	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.048173	0.02608259902632963	7bfd930	0.002516	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.002549	0.0019064723949079399	8642f80	4.2e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.002952	0.0015440326022341999	8820bec	2.9e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.010027	0.0054823386977901935	8ac3675	0.0014819999999999998	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.010457	0.006948789783486246	9063a9f	0.000115	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.001579	0.0005243169792512265	9c7743d	2.9e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.020134	0.0049454599323683944	9cbdf67	0.012622999999999999	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.012561	0.0052189221119124645	a1ceee5	0.000552	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.021159999999999998	0.008419344246349051	ae3b33d	0.0052320000000000005	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.009021999999999999	0.0110725700083494	ae3d4ee	0.012552	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.590475	0.6392956938609068	aef1ba6	0.807146	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.01589	0.003210670711544187	b667408	0.00035099999999999997	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.002261	0.0005568453962510358	b8de2ed	2.9e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.02268	0.01031539031646047	bbd3f9c	0.000875	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.994607	0.9985699874061146	bd82eb3	0.996077	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.012655	0.008948026455565012	c1eff13	0.00038	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.003536	0.000707785582535	c45e91c	0.0039049999999999996	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.978591	0.9952435531772185	c6dae44	0.995726	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.032116	0.024173832407633315	ca59664	0.01279	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.02368	0.017805610947592275	d22e75d	0.004072	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.000615	0.00102327461962	d39945d	0.000289	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.0038669999999999998	0.0020421081646384287	d96580e	7e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.003649	0.0008793703985631897	e35a5c1	0.0039049999999999996	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.01589	0.003210670711544187	e560d1d	0.00035099999999999997	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.336122	0.49653041560364275	edbe1b1	0.7722789999999999	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.047386	0.01801201340658298	ef09684	0.004036	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.015238	0.0051012499720747145	efc20e2	0.000255	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.03537	0.013819709213172259	f17e475	0.002227	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.0029249999999999996	0.0009299334381548069	f474a61	5.4e-05	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.0073149999999999995	0.003240842822691989	f53644d	0.000217	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.999972	0.999999999999982	f573936	0.9999819999999999	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.005154000000000001	0.004213725856266389	ffb22e9	0.000173	simulated_ideal_delay	2031-07-01	2031-10-01	3.0	ideal
0.571905	0.7552578792340199	09085c6	0.937023	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.003551	6.748926746128873e-05	0d2b01d	0.00026199999999999997	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.361042	0.23970527373984	1073eea	0.062694	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.018275	0.0482249277796635	1b3dca7	0.013985	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.028232	0.006828350020880407	224d965	0.00019899999999999999	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.342799	0.23796300775375098	22d5623	0.062694	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.004889	0.0005862080345051	3316972	1e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.112291	0.6388365816950583	3dbe8a7	0.9068700000000001	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.041117	0.013498668294741676	4cf1a10	0.005438999999999999	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.005938	3.037568994803916e-05	5411d6b	1.5e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.046925	0.009856846478823213	54eb653	4.9e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.162786	0.20726257847032925	5871c98	0.060859	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.010316	0.0007220111631083139	6a37cbd	4.6e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.005645	2.1965392718904043e-10	6d9663e	2.5e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.051361	0.02302628294225274	739910f	0.00464	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.048173	0.009577606479052	7bfd930	2.5e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.010027	0.001454019696206812	8ac3675	1e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.020134	0.0016968213953608808	9cbdf67	0.001089	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.021159999999999998	0.0036642796836628758	ae3b33d	0.000357	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.009021999999999999	0.005249168177217101	ae3d4ee	0.001624	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.590475	0.7565098239872252	aef1ba6	0.937038	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.994607	0.9996595009296338	bd82eb3	0.9997320000000001	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.003536	5.1347135672743664e-05	c45e91c	0.00026199999999999997	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.978591	0.9989882948283402	c6dae44	0.9997320000000001	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.032116	0.013287070390415535	ca59664	0.00077	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.02368	0.005638378860825022	d22e75d	0.000145	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.003649	0.00014631905694620668	e35a5c1	0.00026199999999999997	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.336122	0.6982880292844253	edbe1b1	0.932253	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.047386	0.005122826029689904	ef09684	3.5000000000000004e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.03537	0.003937544704317567	f17e475	1e-05	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.999972	0.9999999999999887	f573936	0.999994	simulated_ideal_delay	2031-07-01	2032-01-01	6.0	ideal
0.571905	0.8643833713216471	09085c6	0.981053	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.361042	0.13454132069155114	1073eea	0.018883	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.018275	0.0311455945868076	1b3dca7	0.004539	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.342799	0.133782035515035	22d5623	0.018883	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.112291	0.812628479162943	3dbe8a7	0.9635009999999999	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.041117	0.008189766570547576	4cf1a10	0.000287	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.162786	0.12453790939745896	5871c98	0.018869999999999998	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.051361	0.011996044214284513	739910f	0.000287	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.020134	0.0006659020595639055	9cbdf67	1.3e-05	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.009021999999999999	0.0017343621184626001	ae3d4ee	2.8e-05	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.590475	0.8646496163768356	aef1ba6	0.981053	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.994607	0.9999151469137172	bd82eb3	0.999936	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.978591	0.9997677344895588	c6dae44	0.999936	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.336122	0.8429385113145349	edbe1b1	0.980766	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.999972	0.9999999999999927	f573936	0.999936	simulated_ideal_delay	2031-07-01	2032-04-01	9.0	ideal
0.571905	0.9315757796205342	09085c6	0.991687	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.361042	0.06816514872805406	1073eea	0.008297	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.018275	0.0164833276995872	1b3dca7	0.004563	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.342799	0.0677374417573527	22d5623	0.008297	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.112291	0.9018334134759598	3dbe8a7	0.989088	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.162786	0.06432654714243594	5871c98	0.008297	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.590475	0.9316406589259439	aef1ba6	0.991687	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.994607	0.9999796825089472	bd82eb3	0.999984	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.978591	0.9999398489599073	c6dae44	0.999984	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.336122	0.9230832296121086	edbe1b1	0.991687	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.999972	0.9999999999999966	f573936	0.999984	simulated_ideal_delay	2031-07-01	2032-07-01	12.0	ideal
0.786096	0.8915452100678783	09085c6	0.937023	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.001514	5.9115253723799524e-05	0d2b01d	0.00026199999999999997	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.208146	0.1073573411811399	1073eea	0.062694	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.003693	3.7325445637451846e-05	151d2b9	0.001106	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.025047	0.025656106282326428	1b3dca7	0.013985	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.006737	0.0001396727160729	1e660f2	0.017555	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.009510000000000001	0.0028658411508092766	224d965	0.00019899999999999999	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.207693	0.10724136763235392	22d5623	0.062694	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.003693	3.02259305106059e-09	2448bba	0.000931	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.022342	0.05705775471099937	2af6ad5	0.07274800000000001	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.0016059999999999998	0.0003989276592488417	3316972	1e-05	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.065012	0.13971492738681646	3367fb5	0.105973	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.025886	0.033961846510396	361e0da	0.030243	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.62153	0.8013596084282031	3dbe8a7	0.9068700000000001	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.007445	0.0049430429167058925	425cb7c	0.038132	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.008903000000000001	0.0033432232667338527	44eb0c8	0.00046199999999999995	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.014086	0.0178609042877454	4963d69	0.056928	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.006455	0.0155997568179139	4b1c35e	0.0059830000000000005	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.055269	0.024333117096062416	4cf1a10	0.005438999999999999	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.001259	0.0001391908735627	5411d6b	1.5e-05	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.003088	0.0014409088048676069	54eb653	4.9e-05	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.163111	0.09070351374586871	5871c98	0.060859	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
0.004377	0.0017483493815600288	6a37cbd	4.6e-05	simulated_ideal_delay	2031-10-01	2032-01-01	3.0	ideal
